"LOCATION","Reporter country","FLOW","Flow","PARTNER","Partner country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"EST","Estonia","IMP","Imports","CRI","Costa Rica","A","Annual","2011","2011","USD","US Dollar","0","Units",,,1629363,,
"EST","Estonia","IMP","Imports","CRI","Costa Rica","A","Annual","2012","2012","USD","US Dollar","0","Units",,,710311,,
"EST","Estonia","IMP","Imports","CRI","Costa Rica","A","Annual","2013","2013","USD","US Dollar","0","Units",,,114485,,
"EST","Estonia","IMP","Imports","CRI","Costa Rica","A","Annual","2014","2014","USD","US Dollar","0","Units",,,2108714,,
"EST","Estonia","IMP","Imports","CRI","Costa Rica","A","Annual","2015","2015","USD","US Dollar","0","Units",,,5351024,,
"EST","Estonia","IMP","Imports","CRI","Costa Rica","A","Annual","2016","2016","USD","US Dollar","0","Units",,,3962692,,
"EST","Estonia","IMP","Imports","CRI","Costa Rica","A","Annual","2017","2017","USD","US Dollar","0","Units",,,4347736,,
"EST","Estonia","IMP","Imports","CRI","Costa Rica","A","Annual","2018","2018","USD","US Dollar","0","Units",,,3877318,,
"LTU","Lithuania","IMP","Imports","SVK","Slovak Republic","A","Annual","2010","2010","USD","US Dollar","0","Units",,,141067755,,
"LTU","Lithuania","IMP","Imports","SVK","Slovak Republic","A","Annual","2011","2011","USD","US Dollar","0","Units",,,144623686,,
"LTU","Lithuania","IMP","Imports","SVK","Slovak Republic","A","Annual","2012","2012","USD","US Dollar","0","Units",,,145255030,,
"LTU","Lithuania","IMP","Imports","SVK","Slovak Republic","A","Annual","2013","2013","USD","US Dollar","0","Units",,,160913968,,
"LTU","Lithuania","IMP","Imports","SVK","Slovak Republic","A","Annual","2014","2014","USD","US Dollar","0","Units",,,190100048,,
"LTU","Lithuania","IMP","Imports","SVK","Slovak Republic","A","Annual","2015","2015","USD","US Dollar","0","Units",,,169830921,,
"LTU","Lithuania","IMP","Imports","SVK","Slovak Republic","A","Annual","2016","2016","USD","US Dollar","0","Units",,,161816917,,
"LTU","Lithuania","IMP","Imports","SVK","Slovak Republic","A","Annual","2017","2017","USD","US Dollar","0","Units",,,174645953,,
"LTU","Lithuania","IMP","Imports","SVK","Slovak Republic","A","Annual","2018","2018","USD","US Dollar","0","Units",,,201900070,,
"USA","United States","EXP","Exports","CRI","Costa Rica","A","Annual","2010","2010","USD","US Dollar","0","Units",,,5185475810,,
"USA","United States","EXP","Exports","CRI","Costa Rica","A","Annual","2011","2011","USD","US Dollar","0","Units",,,6118054558,,
"USA","United States","EXP","Exports","CRI","Costa Rica","A","Annual","2012","2012","USD","US Dollar","0","Units",,,7198140462,,
"USA","United States","EXP","Exports","CRI","Costa Rica","A","Annual","2013","2013","USD","US Dollar","0","Units",,,7230212721,,
"USA","United States","EXP","Exports","CRI","Costa Rica","A","Annual","2014","2014","USD","US Dollar","0","Units",,,7026410787,,
"USA","United States","EXP","Exports","CRI","Costa Rica","A","Annual","2015","2015","USD","US Dollar","0","Units",,,6149869272,,
"USA","United States","EXP","Exports","CRI","Costa Rica","A","Annual","2016","2016","USD","US Dollar","0","Units",,,5897413265,,
"USA","United States","EXP","Exports","CRI","Costa Rica","A","Annual","2017","2017","USD","US Dollar","0","Units",,,6232582230,,
"USA","United States","EXP","Exports","CRI","Costa Rica","A","Annual","2018","2018","USD","US Dollar","0","Units",,,6345115569,,
"LVA","Latvia","EXP","Exports","TUR","Turkey","A","Annual","2010","2010","USD","US Dollar","0","Units",,,62982133,,
"LVA","Latvia","EXP","Exports","TUR","Turkey","A","Annual","2011","2011","USD","US Dollar","0","Units",,,151558616,,
"LVA","Latvia","EXP","Exports","TUR","Turkey","A","Annual","2012","2012","USD","US Dollar","0","Units",,,184781228,,
"LVA","Latvia","EXP","Exports","TUR","Turkey","A","Annual","2013","2013","USD","US Dollar","0","Units",,,184557083,,
"LVA","Latvia","EXP","Exports","TUR","Turkey","A","Annual","2014","2014","USD","US Dollar","0","Units",,,183737124,,
"LVA","Latvia","EXP","Exports","TUR","Turkey","A","Annual","2015","2015","USD","US Dollar","0","Units",,,196557747,,
"LVA","Latvia","EXP","Exports","TUR","Turkey","A","Annual","2016","2016","USD","US Dollar","0","Units",,,174065673,,
"LVA","Latvia","EXP","Exports","TUR","Turkey","A","Annual","2017","2017","USD","US Dollar","0","Units",,,207663648,,
"LVA","Latvia","EXP","Exports","TUR","Turkey","A","Annual","2018","2018","USD","US Dollar","0","Units",,,155655521,,
"LTU","Lithuania","EXP","Exports","MEX","Mexico","A","Annual","2010","2010","USD","US Dollar","0","Units",,,15122435,,
"LTU","Lithuania","EXP","Exports","MEX","Mexico","A","Annual","2011","2011","USD","US Dollar","0","Units",,,21455456,,
"LTU","Lithuania","EXP","Exports","MEX","Mexico","A","Annual","2012","2012","USD","US Dollar","0","Units",,,13844150,,
"LTU","Lithuania","EXP","Exports","MEX","Mexico","A","Annual","2013","2013","USD","US Dollar","0","Units",,,10890695,,
"LTU","Lithuania","EXP","Exports","MEX","Mexico","A","Annual","2014","2014","USD","US Dollar","0","Units",,,15628226,,
"LTU","Lithuania","EXP","Exports","MEX","Mexico","A","Annual","2015","2015","USD","US Dollar","0","Units",,,21326856,,
"LTU","Lithuania","EXP","Exports","MEX","Mexico","A","Annual","2016","2016","USD","US Dollar","0","Units",,,16563623,,
"LTU","Lithuania","EXP","Exports","MEX","Mexico","A","Annual","2017","2017","USD","US Dollar","0","Units",,,20052659,,
"LTU","Lithuania","EXP","Exports","MEX","Mexico","A","Annual","2018","2018","USD","US Dollar","0","Units",,,29883891,,
"LVA","Latvia","EXP","Exports","BRA","Brazil","A","Annual","2010","2010","USD","US Dollar","0","Units",,,3654501,,
"LVA","Latvia","EXP","Exports","BRA","Brazil","A","Annual","2011","2011","USD","US Dollar","0","Units",,,4472669,,
"LVA","Latvia","EXP","Exports","BRA","Brazil","A","Annual","2012","2012","USD","US Dollar","0","Units",,,6464177,,
"LVA","Latvia","EXP","Exports","BRA","Brazil","A","Annual","2013","2013","USD","US Dollar","0","Units",,,5008618,,
"LVA","Latvia","EXP","Exports","BRA","Brazil","A","Annual","2014","2014","USD","US Dollar","0","Units",,,9096171,,
"LVA","Latvia","EXP","Exports","BRA","Brazil","A","Annual","2015","2015","USD","US Dollar","0","Units",,,8863477,,
"LVA","Latvia","EXP","Exports","BRA","Brazil","A","Annual","2016","2016","USD","US Dollar","0","Units",,,5129220,,
"LVA","Latvia","EXP","Exports","BRA","Brazil","A","Annual","2017","2017","USD","US Dollar","0","Units",,,7605559,,
"LVA","Latvia","EXP","Exports","BRA","Brazil","A","Annual","2018","2018","USD","US Dollar","0","Units",,,11469055,,
"IRL","Ireland","EXP","Exports","CRI","Costa Rica","A","Annual","2010","2010","USD","US Dollar","0","Units",,,74566691,,
"IRL","Ireland","EXP","Exports","CRI","Costa Rica","A","Annual","2011","2011","USD","US Dollar","0","Units",,,33345574,,
"IRL","Ireland","EXP","Exports","CRI","Costa Rica","A","Annual","2012","2012","USD","US Dollar","0","Units",,,19318517,,
"IRL","Ireland","EXP","Exports","CRI","Costa Rica","A","Annual","2013","2013","USD","US Dollar","0","Units",,,25531304,,
"IRL","Ireland","EXP","Exports","CRI","Costa Rica","A","Annual","2014","2014","USD","US Dollar","0","Units",,,31977240,,
"IRL","Ireland","EXP","Exports","CRI","Costa Rica","A","Annual","2015","2015","USD","US Dollar","0","Units",,,39716303,,
"IRL","Ireland","EXP","Exports","CRI","Costa Rica","A","Annual","2016","2016","USD","US Dollar","0","Units",,,49688029,,
"IRL","Ireland","EXP","Exports","CRI","Costa Rica","A","Annual","2017","2017","USD","US Dollar","0","Units",,,53031747,,
"IRL","Ireland","EXP","Exports","CRI","Costa Rica","A","Annual","2018","2018","USD","US Dollar","0","Units",,,48323590,,
"IRL","Ireland","EXP","Exports","IRL","Ireland","A","Annual","2010","2010","USD","US Dollar","0","Units",,,9221978,,
"IRL","Ireland","IMP","Imports","IRL","Ireland","A","Annual","2010","2010","USD","US Dollar","0","Units",,,446580135,,
"IRL","Ireland","IMP","Imports","IRL","Ireland","A","Annual","2011","2011","USD","US Dollar","0","Units",,,479452458,,
"IRL","Ireland","IMP","Imports","IRL","Ireland","A","Annual","2012","2012","USD","US Dollar","0","Units",,,412257291,,
"IRL","Ireland","IMP","Imports","IRL","Ireland","A","Annual","2013","2013","USD","US Dollar","0","Units",,,298506659,,
"IRL","Ireland","IMP","Imports","IRL","Ireland","A","Annual","2014","2014","USD","US Dollar","0","Units",,,310943308,,
"IRL","Ireland","IMP","Imports","IRL","Ireland","A","Annual","2015","2015","USD","US Dollar","0","Units",,,469369620,,
"IRL","Ireland","IMP","Imports","IRL","Ireland","A","Annual","2016","2016","USD","US Dollar","0","Units",,,194655059,,
"NZL","New Zealand","EXP","Exports","LUX","Luxembourg","A","Annual","2017","2017","USD","US Dollar","0","Units",,,1566796,,
"EST","Estonia","EXP","Exports","CRI","Costa Rica","A","Annual","2017","2017","USD","US Dollar","0","Units",,,252962,,
"EST","Estonia","EXP","Exports","CRI","Costa Rica","A","Annual","2018","2018","USD","US Dollar","0","Units",,,240915,,
"EU28","European Union (28 countries)","EXP","Exports","AUS","Australia","A","Annual","2010","2010","USD","US Dollar","0","Units",,,35192765144,,
"EU28","European Union (28 countries)","EXP","Exports","AUS","Australia","A","Annual","2011","2011","USD","US Dollar","0","Units",,,42660168186,,
"EU28","European Union (28 countries)","EXP","Exports","AUS","Australia","A","Annual","2012","2012","USD","US Dollar","0","Units",,,42970835966,,
"EU28","European Union (28 countries)","EXP","Exports","AUS","Australia","A","Annual","2013","2013","USD","US Dollar","0","Units",,,41973349561,,
"EU28","European Union (28 countries)","EXP","Exports","AUS","Australia","A","Annual","2014","2014","USD","US Dollar","0","Units",,,38679114730,,
"EU28","European Union (28 countries)","EXP","Exports","AUS","Australia","A","Annual","2015","2015","USD","US Dollar","0","Units",,,34449073965,,
"EU28","European Union (28 countries)","EXP","Exports","AUS","Australia","A","Annual","2016","2016","USD","US Dollar","0","Units",,,38585763603,,
"EU28","European Union (28 countries)","EXP","Exports","AUS","Australia","A","Annual","2017","2017","USD","US Dollar","0","Units",,,38759998648,,
"EU28","European Union (28 countries)","EXP","Exports","CAN","Canada","A","Annual","2010","2010","USD","US Dollar","0","Units",,,35046663774,,
"EU28","European Union (28 countries)","EXP","Exports","CAN","Canada","A","Annual","2011","2011","USD","US Dollar","0","Units",,,41170163308,,
"EU28","European Union (28 countries)","EXP","Exports","CAN","Canada","A","Annual","2012","2012","USD","US Dollar","0","Units",,,39769627987,,
"EU28","European Union (28 countries)","EXP","Exports","CAN","Canada","A","Annual","2013","2013","USD","US Dollar","0","Units",,,41238277115,,
"EU28","European Union (28 countries)","EXP","Exports","CAN","Canada","A","Annual","2014","2014","USD","US Dollar","0","Units",,,41388468458,,
"EU28","European Union (28 countries)","EXP","Exports","CAN","Canada","A","Annual","2015","2015","USD","US Dollar","0","Units",,,38338192715,,
"EU28","European Union (28 countries)","EXP","Exports","CAN","Canada","A","Annual","2016","2016","USD","US Dollar","0","Units",,,41712042615,,
"EU28","European Union (28 countries)","EXP","Exports","CAN","Canada","A","Annual","2017","2017","USD","US Dollar","0","Units",,,42068245939,,
"EU28","European Union (28 countries)","EXP","Exports","ISL","Iceland","A","Annual","2010","2010","USD","US Dollar","0","Units",,,2178557493,,
"EU28","European Union (28 countries)","EXP","Exports","ISL","Iceland","A","Annual","2011","2011","USD","US Dollar","0","Units",,,2296816671,,
"EU28","European Union (28 countries)","EXP","Exports","ISL","Iceland","A","Annual","2012","2012","USD","US Dollar","0","Units",,,2358179811,,
"EU28","European Union (28 countries)","EXP","Exports","ISL","Iceland","A","Annual","2013","2013","USD","US Dollar","0","Units",,,2375109445,,
"EU28","European Union (28 countries)","EXP","Exports","ISL","Iceland","A","Annual","2014","2014","USD","US Dollar","0","Units",,,2723319091,,
"EU28","European Union (28 countries)","EXP","Exports","ISL","Iceland","A","Annual","2015","2015","USD","US Dollar","0","Units",,,2746290698,,
"EU28","European Union (28 countries)","EXP","Exports","ISL","Iceland","A","Annual","2016","2016","USD","US Dollar","0","Units",,,4531382976,,
"EU28","European Union (28 countries)","EXP","Exports","ISL","Iceland","A","Annual","2017","2017","USD","US Dollar","0","Units",,,4125995451,,
"EU28","European Union (28 countries)","EXP","Exports","JPN","Japan","A","Annual","2010","2010","USD","US Dollar","0","Units",,,57346342923,,
"EU28","European Union (28 countries)","EXP","Exports","JPN","Japan","A","Annual","2011","2011","USD","US Dollar","0","Units",,,67258411780,,
"EU28","European Union (28 countries)","EXP","Exports","JPN","Japan","A","Annual","2012","2012","USD","US Dollar","0","Units",,,70464806560,,
"EU28","European Union (28 countries)","EXP","Exports","JPN","Japan","A","Annual","2013","2013","USD","US Dollar","0","Units",,,70775441208,,
"EU28","European Union (28 countries)","EXP","Exports","JPN","Japan","A","Annual","2014","2014","USD","US Dollar","0","Units",,,69852994845,,
"EU28","European Union (28 countries)","EXP","Exports","JPN","Japan","A","Annual","2015","2015","USD","US Dollar","0","Units",,,61745733346,,
"EU28","European Union (28 countries)","EXP","Exports","JPN","Japan","A","Annual","2016","2016","USD","US Dollar","0","Units",,,68796042051,,
"EU28","European Union (28 countries)","EXP","Exports","JPN","Japan","A","Annual","2017","2017","USD","US Dollar","0","Units",,,67139285001,,
"EU28","European Union (28 countries)","EXP","Exports","KOR","Korea","A","Annual","2010","2010","USD","US Dollar","0","Units",,,36561729145,,
"EU28","European Union (28 countries)","EXP","Exports","KOR","Korea","A","Annual","2011","2011","USD","US Dollar","0","Units",,,44851478919,,
"EU28","European Union (28 countries)","EXP","Exports","KOR","Korea","A","Annual","2012","2012","USD","US Dollar","0","Units",,,48129141854,,
"EU28","European Union (28 countries)","EXP","Exports","KOR","Korea","A","Annual","2013","2013","USD","US Dollar","0","Units",,,52680512705,,
"EU28","European Union (28 countries)","EXP","Exports","KOR","Korea","A","Annual","2014","2014","USD","US Dollar","0","Units",,,56776501518,,
"EU28","European Union (28 countries)","EXP","Exports","KOR","Korea","A","Annual","2015","2015","USD","US Dollar","0","Units",,,52460302709,,
"EU28","European Union (28 countries)","EXP","Exports","KOR","Korea","A","Annual","2016","2016","USD","US Dollar","0","Units",,,52631664155,,
"EU28","European Union (28 countries)","EXP","Exports","KOR","Korea","A","Annual","2017","2017","USD","US Dollar","0","Units",,,55400922095,,
"EU28","European Union (28 countries)","EXP","Exports","MEX","Mexico","A","Annual","2010","2010","USD","US Dollar","0","Units",,,27811599295,,
"EU28","European Union (28 countries)","EXP","Exports","MEX","Mexico","A","Annual","2011","2011","USD","US Dollar","0","Units",,,32937040109,,
"EU28","European Union (28 countries)","EXP","Exports","MEX","Mexico","A","Annual","2012","2012","USD","US Dollar","0","Units",,,35355029506,,
"EU28","European Union (28 countries)","EXP","Exports","MEX","Mexico","A","Annual","2013","2013","USD","US Dollar","0","Units",,,35934592956,,
"EU28","European Union (28 countries)","EXP","Exports","MEX","Mexico","A","Annual","2014","2014","USD","US Dollar","0","Units",,,37276232255,,
"EU28","European Union (28 countries)","EXP","Exports","MEX","Mexico","A","Annual","2015","2015","USD","US Dollar","0","Units",,,36909529417,,
"EU28","European Union (28 countries)","EXP","Exports","MEX","Mexico","A","Annual","2016","2016","USD","US Dollar","0","Units",,,40445000878,,
"EU28","European Union (28 countries)","EXP","Exports","MEX","Mexico","A","Annual","2017","2017","USD","US Dollar","0","Units",,,42371253466,,
"EU28","European Union (28 countries)","EXP","Exports","NZL","New Zealand","A","Annual","2010","2010","USD","US Dollar","0","Units",,,3556916707,,
"EU28","European Union (28 countries)","EXP","Exports","NZL","New Zealand","A","Annual","2011","2011","USD","US Dollar","0","Units",,,4637040005,,
"EU28","European Union (28 countries)","EXP","Exports","NZL","New Zealand","A","Annual","2012","2012","USD","US Dollar","0","Units",,,4560312429,,
"EU28","European Union (28 countries)","EXP","Exports","NZL","New Zealand","A","Annual","2013","2013","USD","US Dollar","0","Units",,,5265118202,,
"EU28","European Union (28 countries)","EXP","Exports","NZL","New Zealand","A","Annual","2014","2014","USD","US Dollar","0","Units",,,5813102972,,
"EU28","European Union (28 countries)","EXP","Exports","NZL","New Zealand","A","Annual","2015","2015","USD","US Dollar","0","Units",,,5031397199,,
"EU28","European Union (28 countries)","EXP","Exports","NZL","New Zealand","A","Annual","2016","2016","USD","US Dollar","0","Units",,,5517377360,,
"EU28","European Union (28 countries)","EXP","Exports","NZL","New Zealand","A","Annual","2017","2017","USD","US Dollar","0","Units",,,5890581618,,
"EU28","European Union (28 countries)","EXP","Exports","NOR","Norway","A","Annual","2010","2010","USD","US Dollar","0","Units",,,54866285412,,
"EU28","European Union (28 countries)","EXP","Exports","NOR","Norway","A","Annual","2011","2011","USD","US Dollar","0","Units",,,64328731135,,
"EU28","European Union (28 countries)","EXP","Exports","NOR","Norway","A","Annual","2012","2012","USD","US Dollar","0","Units",,,63418797939,,
"EU28","European Union (28 countries)","EXP","Exports","NOR","Norway","A","Annual","2013","2013","USD","US Dollar","0","Units",,,65718565709,,
"EU28","European Union (28 countries)","EXP","Exports","NOR","Norway","A","Annual","2014","2014","USD","US Dollar","0","Units",,,65982250096,,
"EU28","European Union (28 countries)","EXP","Exports","NOR","Norway","A","Annual","2015","2015","USD","US Dollar","0","Units",,,53352017588,,
"EU28","European Union (28 countries)","EXP","Exports","NOR","Norway","A","Annual","2016","2016","USD","US Dollar","0","Units",,,57377168543,,
"EU28","European Union (28 countries)","EXP","Exports","NOR","Norway","A","Annual","2017","2017","USD","US Dollar","0","Units",,,56108161148,,
"EU28","European Union (28 countries)","EXP","Exports","POL","Poland","A","Annual","2010","2010","USD","US Dollar","0","Units",,,118942527,,
"EU28","European Union (28 countries)","EXP","Exports","CHE","Switzerland","A","Annual","2010","2010","USD","US Dollar","0","Units",,,146231443958,,
"EU28","European Union (28 countries)","EXP","Exports","CHE","Switzerland","A","Annual","2011","2011","USD","US Dollar","0","Units",,,197102578562,,
"EU28","European Union (28 countries)","EXP","Exports","CHE","Switzerland","A","Annual","2012","2012","USD","US Dollar","0","Units",,,171037633461,,
"EU28","European Union (28 countries)","EXP","Exports","CHE","Switzerland","A","Annual","2013","2013","USD","US Dollar","0","Units",,,223859938454,,
"EU28","European Union (28 countries)","EXP","Exports","CHE","Switzerland","A","Annual","2014","2014","USD","US Dollar","0","Units",,,186467179991,,
"EU28","European Union (28 countries)","EXP","Exports","CHE","Switzerland","A","Annual","2015","2015","USD","US Dollar","0","Units",,,166922881708,,
"EU28","European Union (28 countries)","EXP","Exports","CHE","Switzerland","A","Annual","2016","2016","USD","US Dollar","0","Units",,,170105725779,,
"EU28","European Union (28 countries)","EXP","Exports","CHE","Switzerland","A","Annual","2017","2017","USD","US Dollar","0","Units",,,170047990919,,
"EU28","European Union (28 countries)","EXP","Exports","TUR","Turkey","A","Annual","2010","2010","USD","US Dollar","0","Units",,,81319392070,,
"EU28","European Union (28 countries)","EXP","Exports","TUR","Turkey","A","Annual","2011","2011","USD","US Dollar","0","Units",,,101421910436,,
"EU28","European Union (28 countries)","EXP","Exports","TUR","Turkey","A","Annual","2012","2012","USD","US Dollar","0","Units",,,96262601682,,
"EU28","European Union (28 countries)","EXP","Exports","TUR","Turkey","A","Annual","2013","2013","USD","US Dollar","0","Units",,,102250389561,,
"EU28","European Union (28 countries)","EXP","Exports","TUR","Turkey","A","Annual","2014","2014","USD","US Dollar","0","Units",,,98362485103,,
"EU28","European Union (28 countries)","EXP","Exports","TUR","Turkey","A","Annual","2015","2015","USD","US Dollar","0","Units",,,86939837727,,
"EU28","European Union (28 countries)","EXP","Exports","TUR","Turkey","A","Annual","2016","2016","USD","US Dollar","0","Units",,,93445657162,,
"EU28","European Union (28 countries)","EXP","Exports","TUR","Turkey","A","Annual","2017","2017","USD","US Dollar","0","Units",,,94851308760,,
"EU28","European Union (28 countries)","EXP","Exports","USA","United States","A","Annual","2010","2010","USD","US Dollar","0","Units",,,314640530013,,
"EU28","European Union (28 countries)","EXP","Exports","USA","United States","A","Annual","2011","2011","USD","US Dollar","0","Units",,,360096460292,,
"EU28","European Union (28 countries)","EXP","Exports","USA","United States","A","Annual","2012","2012","USD","US Dollar","0","Units",,,372577063034,,
"EU28","European Union (28 countries)","EXP","Exports","USA","United States","A","Annual","2013","2013","USD","US Dollar","0","Units",,,379749209350,,
"EU28","European Union (28 countries)","EXP","Exports","USA","United States","A","Annual","2014","2014","USD","US Dollar","0","Units",,,409303253200,,
"EU28","European Union (28 countries)","EXP","Exports","USA","United States","A","Annual","2015","2015","USD","US Dollar","0","Units",,,408602051749,,
"EU28","European Union (28 countries)","EXP","Exports","USA","United States","A","Annual","2016","2016","USD","US Dollar","0","Units",,,435982956524,,
"EU28","European Union (28 countries)","EXP","Exports","USA","United States","A","Annual","2017","2017","USD","US Dollar","0","Units",,,417958780004,,
"EU28","European Union (28 countries)","EXP","Exports","ARG","Argentina","A","Annual","2010","2010","USD","US Dollar","0","Units",,,9677266227,,
"EU28","European Union (28 countries)","EXP","Exports","ARG","Argentina","A","Annual","2011","2011","USD","US Dollar","0","Units",,,11482847951,,
"EU28","European Union (28 countries)","EXP","Exports","ARG","Argentina","A","Annual","2012","2012","USD","US Dollar","0","Units",,,10853084662,,
"EU28","European Union (28 countries)","EXP","Exports","ARG","Argentina","A","Annual","2013","2013","USD","US Dollar","0","Units",,,13142721467,,
"EU28","European Union (28 countries)","EXP","Exports","ARG","Argentina","A","Annual","2014","2014","USD","US Dollar","0","Units",,,10835095602,,
"EU28","European Union (28 countries)","EXP","Exports","ARG","Argentina","A","Annual","2015","2015","USD","US Dollar","0","Units",,,9939457530,,
"EU28","European Union (28 countries)","EXP","Exports","ARG","Argentina","A","Annual","2016","2016","USD","US Dollar","0","Units",,,10187385389,,
"EU28","European Union (28 countries)","EXP","Exports","ARG","Argentina","A","Annual","2017","2017","USD","US Dollar","0","Units",,,10990868313,,
"EU28","European Union (28 countries)","EXP","Exports","BRA","Brazil","A","Annual","2010","2010","USD","US Dollar","0","Units",,,40851868235,,
"EU28","European Union (28 countries)","EXP","Exports","BRA","Brazil","A","Annual","2011","2011","USD","US Dollar","0","Units",,,48953500988,,
"EU28","European Union (28 countries)","EXP","Exports","BRA","Brazil","A","Annual","2012","2012","USD","US Dollar","0","Units",,,49539234926,,
"EU28","European Union (28 countries)","EXP","Exports","BRA","Brazil","A","Annual","2013","2013","USD","US Dollar","0","Units",,,51436247909,,
"EU28","European Union (28 countries)","EXP","Exports","BRA","Brazil","A","Annual","2014","2014","USD","US Dollar","0","Units",,,48456162947,,
"EU28","European Union (28 countries)","EXP","Exports","BRA","Brazil","A","Annual","2015","2015","USD","US Dollar","0","Units",,,37467176251,,
"EU28","European Union (28 countries)","EXP","Exports","BRA","Brazil","A","Annual","2016","2016","USD","US Dollar","0","Units",,,36887684847,,
"EU28","European Union (28 countries)","EXP","Exports","BRA","Brazil","A","Annual","2017","2017","USD","US Dollar","0","Units",,,35724818263,,
"EU28","European Union (28 countries)","EXP","Exports","CHL","Chile","A","Annual","2010","2010","USD","US Dollar","0","Units",,,7845039377,,
"EU28","European Union (28 countries)","EXP","Exports","CHL","Chile","A","Annual","2011","2011","USD","US Dollar","0","Units",,,10567044466,,
"EU28","European Union (28 countries)","EXP","Exports","CHL","Chile","A","Annual","2012","2012","USD","US Dollar","0","Units",,,10768727161,,
"EU28","European Union (28 countries)","EXP","Exports","CHL","Chile","A","Annual","2013","2013","USD","US Dollar","0","Units",,,12216817017,,
"EU28","European Union (28 countries)","EXP","Exports","CHL","Chile","A","Annual","2014","2014","USD","US Dollar","0","Units",,,9669202851,,
"EU28","European Union (28 countries)","EXP","Exports","CHL","Chile","A","Annual","2015","2015","USD","US Dollar","0","Units",,,9188127986,,
"EU28","European Union (28 countries)","EXP","Exports","CHL","Chile","A","Annual","2016","2016","USD","US Dollar","0","Units",,,10197189210,,
"EU28","European Union (28 countries)","EXP","Exports","CHL","Chile","A","Annual","2017","2017","USD","US Dollar","0","Units",,,9852265247,,
"EU28","European Union (28 countries)","EXP","Exports","CHN","China (People's Republic of)","A","Annual","2010","2010","USD","US Dollar","0","Units",,,149348300584,,
"EU28","European Union (28 countries)","EXP","Exports","CHN","China (People's Republic of)","A","Annual","2011","2011","USD","US Dollar","0","Units",,,188888024355,,
"EU28","European Union (28 countries)","EXP","Exports","CHN","China (People's Republic of)","A","Annual","2012","2012","USD","US Dollar","0","Units",,,184527319180,,
"EU28","European Union (28 countries)","EXP","Exports","CHN","China (People's Republic of)","A","Annual","2013","2013","USD","US Dollar","0","Units",,,195716041401,,
"EU28","European Union (28 countries)","EXP","Exports","CHN","China (People's Republic of)","A","Annual","2014","2014","USD","US Dollar","0","Units",,,217294808196,,
"EU28","European Union (28 countries)","EXP","Exports","CHN","China (People's Republic of)","A","Annual","2015","2015","USD","US Dollar","0","Units",,,187576583688,,
"EU28","European Union (28 countries)","EXP","Exports","CHN","China (People's Republic of)","A","Annual","2016","2016","USD","US Dollar","0","Units",,,203020652477,,
"EU28","European Union (28 countries)","EXP","Exports","CHN","China (People's Republic of)","A","Annual","2017","2017","USD","US Dollar","0","Units",,,221548188663,,
"EU28","European Union (28 countries)","EXP","Exports","COL","Colombia","A","Annual","2010","2010","USD","US Dollar","0","Units",,,5080020845,,
"EU28","European Union (28 countries)","EXP","Exports","COL","Colombia","A","Annual","2011","2011","USD","US Dollar","0","Units",,,6846162305,,
"EU28","European Union (28 countries)","EXP","Exports","COL","Colombia","A","Annual","2012","2012","USD","US Dollar","0","Units",,,7028618704,,
"EU28","European Union (28 countries)","EXP","Exports","COL","Colombia","A","Annual","2013","2013","USD","US Dollar","0","Units",,,7638835368,,
"EU28","European Union (28 countries)","EXP","Exports","COL","Colombia","A","Annual","2014","2014","USD","US Dollar","0","Units",,,8299427728,,
"EU28","European Union (28 countries)","EXP","Exports","COL","Colombia","A","Annual","2015","2015","USD","US Dollar","0","Units",,,7140022887,,
"EU28","European Union (28 countries)","EXP","Exports","COL","Colombia","A","Annual","2016","2016","USD","US Dollar","0","Units",,,6371854022,,
"EU28","European Union (28 countries)","EXP","Exports","COL","Colombia","A","Annual","2017","2017","USD","US Dollar","0","Units",,,6660349787,,
"EU28","European Union (28 countries)","EXP","Exports","CRI","Costa Rica","A","Annual","2010","2010","USD","US Dollar","0","Units",,,994041391,,
"EU28","European Union (28 countries)","EXP","Exports","CRI","Costa Rica","A","Annual","2011","2011","USD","US Dollar","0","Units",,,1070168335,,
"EU28","European Union (28 countries)","EXP","Exports","CRI","Costa Rica","A","Annual","2012","2012","USD","US Dollar","0","Units",,,934650728,,
"EU28","European Union (28 countries)","EXP","Exports","CRI","Costa Rica","A","Annual","2013","2013","USD","US Dollar","0","Units",,,1083432974,,
"EU28","European Union (28 countries)","EXP","Exports","CRI","Costa Rica","A","Annual","2014","2014","USD","US Dollar","0","Units",,,1090549394,,
"EU28","European Union (28 countries)","EXP","Exports","CRI","Costa Rica","A","Annual","2015","2015","USD","US Dollar","0","Units",,,1074270738,,
"EU28","European Union (28 countries)","EXP","Exports","CRI","Costa Rica","A","Annual","2016","2016","USD","US Dollar","0","Units",,,1258166045,,
"EU28","European Union (28 countries)","EXP","Exports","CRI","Costa Rica","A","Annual","2017","2017","USD","US Dollar","0","Units",,,1223568020,,
"EU28","European Union (28 countries)","EXP","Exports","IND","India","A","Annual","2010","2010","USD","US Dollar","0","Units",,,45290224001,,
"EU28","European Union (28 countries)","EXP","Exports","IND","India","A","Annual","2011","2011","USD","US Dollar","0","Units",,,55387546411,,
"EU28","European Union (28 countries)","EXP","Exports","IND","India","A","Annual","2012","2012","USD","US Dollar","0","Units",,,48605432496,,
